facility_id,layer,name,latitude,longitude,address,city,postcode,source,source_detail,collaboration,osm_type,osm_id,amenity,healthcare,healthcare_speciality,operator,phone,website,rd_x,rd_y
vzinfo_hap:66,huisartsenpost,HuisArtsenPost Midden-Holland,52.02132835633499,4.70573546868511,,Gouda,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,108225.0,448328.0
vzinfo_hap:4,huisartsenpost,Huisartsen Spoedpost Hilversum,52.211983355406915,5.196251648641537,,Hilversum,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,141949.0,469338.0
vzinfo_hap:42,huisartsenpost,Huisartsen Spoedpost Maastricht en Heuvelland,50.83452575312878,5.714239335259695,,Maastricht,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,178040.0,316126.0
vzinfo_hap:2,huisartsenpost,Huisartsen Spoedpost OZL,50.868814564016866,5.977887466505682,,Heerlen,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,196583.0,320057.0
vzinfo_hap:87,huisartsenpost,Huisartsen Spoedpost Zeeuws-Vlaanderen,51.309673365532085,3.8590627354279916,,Terneuzen,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,48453.0,370050.0
vzinfo_hap:64,huisartsenpost,Huisartsenpost Alphen a/d Rijn,52.1427651692813,4.661326935575771,,Alphen aan de Rijn,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus ziekenhuis,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,105312.0,461868.0
vzinfo_hap:10,huisartsenpost,Huisartsenpost Amersfoort,52.16538213219429,5.376782392151576,,Amersfoort,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,154287.0,464136.0
vzinfo_hap:46,huisartsenpost,Huisartsenpost Amsterdam CentrumOost,52.35818856584937,4.916859102823573,,Amsterdam,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,122959.0,485692.0
vzinfo_hap:44,huisartsenpost,Huisartsenpost Amsterdam Noord,52.40496030838802,4.921373799776435,,Amsterdam,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP niet alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,123300.0,490894.0
vzinfo_hap:45,huisartsenpost,Huisartsenpost Amsterdam West,52.37092684192905,4.840088894812849,,Amsterdam,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,117740.0,487146.0
vzinfo_hap:49,huisartsenpost,Huisartsenpost Amsterdam Zuidoost,52.294622659781844,4.95826798353369,,Amsterdam,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP niet alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,125738.0,478602.0
vzinfo_hap:51,huisartsenpost,Huisartsenpost Arnhem-Noord,52.00063275860688,5.90923110607346,,Arnhem,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,190848.0,445935.0
vzinfo_hap:52,huisartsenpost,Huisartsenpost Arnhem-Zuid,51.95519843351027,5.8753591910760825,,Arnhem,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP niet alle ANW-uren,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,188556.0,440864.0
vzinfo_hap:54,huisartsenpost,Huisartsenpost Assen,52.98460830228098,6.56567816373405,,Assen,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,234142.0,555938.0
vzinfo_hap:96,huisartsenpost,Huisartsenpost Bergen op Zoom,51.487070786409035,4.314788198397537,,Bergen op Zoom,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,80516.0,389218.0
vzinfo_hap:93,huisartsenpost,Huisartsenpost Breda,51.58113235783965,4.799411513388047,,Breda,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,114259.0,399299.0
vzinfo_hap:39,huisartsenpost,Huisartsenpost Delft,51.997952820529676,4.339200190036165,,Delft,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,83030.0,446027.0
vzinfo_hap:22,huisartsenpost,Huisartsenpost Delfzijl,53.32527681493112,6.905615631508586,,Delfzijl,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP niet alle ANW-uren,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,256170.0,594271.0
vzinfo_hap:72,huisartsenpost,Huisartsenpost Den Helder,52.93852492958909,4.753819532838352,,Den Helder,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,112418.0,550350.0
vzinfo_hap:80,huisartsenpost,Huisartsenpost Dokkum,53.32007331175865,5.992069799223929,,Dokkum,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP niet alle ANW-uren,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,195308.0,592794.0
vzinfo_hap:81,huisartsenpost,Huisartsenpost Drachten,53.10007132217353,6.110874805142242,,Drachten,,RIVM/VZinfo,"Locaties huisartsenspoedposten 2025, peildatum december 2025; config changed 20241208-1900; <p><i>Bron: Gebaseerd op Benchmark huisartsenposten 2024 (InEen, 2025); bewerkt door het RIVM</i></p>",HAP alle ANW-uren plus SEH 24/7,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap,203471.0,568384.0
