facility_id,layer,name,latitude,longitude,address,city,postcode,source,source_detail,collaboration,osm_type,osm_id,amenity,healthcare,healthcare_speciality,operator,phone,website,rd_x,rd_y,hospital_type,seh_flag,acute_obstetrics_flag
vzinfo_seh:107501,hospital,Radboudumc Nijmegen,51.82362165474314,5.863256866515738,,Nijmegen,6525GA,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,187820.0,426220.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:104809,hospital,Reinier de Graaf Gasthuis Delft,51.99759018917995,4.339863967024234,,Delft,2625AD,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,83075.0,445986.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:100401,hospital,Rijnstate Ziekenhuis Arnhem,52.00070737252254,5.910644534526535,,Arnhem,6815AD,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,190945.0,445944.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:105001,hospital,Rivas Beatrixziekenhuis Gorinchem,51.8390910877414,4.9574747104593415,,Gorinchem,4204AA,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,125384.0,427921.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:105101,hospital,Rode Kruis Ziekenhuis Beverwijk,52.48001950571952,4.649407515828343,,Beverwijk,1942LE,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,104878.0,499399.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:105301,hospital,Saxenburgh Medisch Centrum,52.57066160610969,6.639267396872635,,Hardenberg,7772SE,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,239882.0,509964.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:105401,hospital,Slingeland Ziekenhuis Doetinchem,51.97511988996753,6.286256777998866,,Doetinchem,7009BL,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,216773.0,443350.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:105601,hospital,Spaarne Gasthuis Hoofddorp,52.324135891802975,4.6539640180370565,,Hoofddorp,2134TM,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,105012.0,482052.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,0.0
vzinfo_seh:103101,hospital,Spaarne Gasthuis locatie Haarlem Zuid,52.36736616125116,4.6551436258472085,,Haarlem,2035RC,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,105141.0,486861.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:105801,hospital,St. Antonius Ziekenhuis Nieuwegein,52.025244419682565,5.083049907204821,,Nieuwegein,3435CM,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,134125.0,448588.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,0.0
vzinfo_seh:105806,hospital,St. Antonius Ziekenhuis Utrecht,52.10352890180111,5.058843234242991,,Utrecht,3543AZ,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,132503.0,457305.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:106101,hospital,St. Jans Gasthuis Weert,51.25436699015209,5.711289214910678,,Weert,6001BE,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,177625.0,362832.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:107101,hospital,Streekziekenhuis Koningin Beatrix Winterswijk,51.97873076128009,6.701167981044766,,Winterswijk,7101BN,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,245272.0,444186.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
vzinfo_seh:109301,hospital,Treant Scheper Emmen,52.7846793595718,6.9137862266057875,,Emmen,7824AA,RIVM/VZinfo,"Reistijd naar dichtstbijzijnde ziekenhuis met SEH 2025; Met personenvervoer, 24/7-uurs basis-SEH (76 locaties); <p><i>Bron: <a href=""https://www.rivm.nl/publicaties/bereikbaarheidsanalyse-sehs-en-acute-verloskunde-2025"" target=""_blank"">RIVM</a>, juni 2025; <a href=""https://www.vzinfo.nl/acute-zorg/verantwoording/bronverantwoording"" target=""_blank"">Drive Time Matrix 2025</a></i></p>; config changed 20250602-1736",,,,,,,,,https://www.vzinfo.nl/acute-zorg/regionaal/hap#map/reistijd-naar-dichtstbijzijnde-ziekenhuis-met-seh-2025,257988.0,534132.0,De SEH is 24 uur per dag 7 dagen per week (24/7) geopend,1.0,1.0
